Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.942598,52.440527,On or near Frederick Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.938334,52.439303,On or near Lottie Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.942598,52.440527,On or near Frederick Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.936776,52.438322,On or near Gleave Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.938600,52.438269,On or near Katie Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.928412,52.443235,On or near Rookery Road,E01009286,Birmingham 096C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.927401,52.440771,On or near Teignmouth Road,E01009286,Birmingham 096C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.928488,52.442237,On or near Coronation Road,E01009286,Birmingham 096C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.923272,52.438269,On or near Woodside Road,E01009286,Birmingham 096C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.928488,52.442237,On or near Coronation Road,E01009286,Birmingham 096C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.928488,52.442237,On or near Coronation Road,E01009286,Birmingham 096C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.927401,52.440771,On or near Teignmouth Road,E01009286,Birmingham 096C,Burglary,,
,2011-04,,West Midlands Police,-1.927401,52.440771,On or near Teignmouth Road,E01009286,Birmingham 096C,Burglary,,
,2011-04,,West Midlands Police,-1.927401,52.440771,On or near Teignmouth Road,E01009286,Birmingham 096C,Burglary,,
,2011-04,,West Midlands Police,-1.928412,52.443235,On or near Rookery Road,E01009286,Birmingham 096C,Burglary,,
,2011-04,,West Midlands Police,-1.927401,52.440771,On or near Teignmouth Road,E01009286,Birmingham 096C,Burglary,,
,2011-04,,West Midlands Police,-1.927401,52.440771,On or near Teignmouth Road,E01009286,Birmingham 096C,Burglary,,
,2011-04,,West Midlands Police,-1.928488,52.442237,On or near Coronation Road,E01009286,Birmingham 096C,Violent crime,,
,2011-04,,West Midlands Police,-1.928488,52.442237,On or near Coronation Road,E01009286,Birmingham 096C,Violent crime,,
,2011-04,,West Midlands Police,-1.927401,52.440771,On or near Teignmouth Road,E01009286,Birmingham 096C,Other crime,,
,2011-04,,West Midlands Police,-1.928412,52.443235,On or near Rookery Road,E01009286,Birmingham 096C,Other crime,,
,2011-04,,West Midlands Police,-1.931961,52.440953,On or near Hubert Road,E01009289,Birmingham 096E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.933798,52.442564,On or near Dartmouth Road,E01009289,Birmingham 096E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.933798,52.442564,On or near Dartmouth Road,E01009289,Birmingham 096E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.933798,52.442564,On or near Dartmouth Road,E01009289,Birmingham 096E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Burglary,,
,2011-04,,West Midlands Police,-1.933798,52.442564,On or near Dartmouth Road,E01009289,Birmingham 096E,Burglary,,
,2011-04,,West Midlands Police,-1.933798,52.442564,On or near Dartmouth Road,E01009289,Birmingham 096E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Violent crime,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Violent crime,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Violent crime,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Violent crime,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Violent crime,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Violent crime,,
,2011-04,,West Midlands Police,-1.933798,52.442564,On or near Dartmouth Road,E01009289,Birmingham 096E,Violent crime,,
,2011-04,,West Midlands Police,-1.931961,52.440953,On or near Hubert Road,E01009289,Birmingham 096E,Other crime,,
,2011-04,,West Midlands Police,-1.933798,52.442564,On or near Dartmouth Road,E01009289,Birmingham 096E,Other crime,,
,2011-04,,West Midlands Police,-1.933798,52.442564,On or near Dartmouth Road,E01009289,Birmingham 096E,Other crime,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Other crime,,
,2011-04,,West Midlands Police,-1.934606,52.443148,On or near Hubert Croft,E01009289,Birmingham 096E,Other crime,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.932004,52.441637,On or near Exeter Road,E01009290,Birmingham 096F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.932004,52.441637,On or near Exeter Road,E01009290,Birmingham 096F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Burglary,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Burglary,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Burglary,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Burglary,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Burglary,,
,2011-04,,West Midlands Police,-1.932004,52.441637,On or near Exeter Road,E01009290,Birmingham 096F,Violent crime,,
,2011-04,,West Midlands Police,-1.931466,52.438148,On or near Fairgreen Way,E01009290,Birmingham 096F,Other crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.929483,52.445375,On or near Alton Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.935515,52.445279,On or near George Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.935515,52.445279,On or near George Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.930690,52.445133,On or near Harrow Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.935515,52.445279,On or near George Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.935515,52.445279,On or near George Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.928998,52.445249,On or near Croydon Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.935353,52.445729,On or near Dale Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.930690,52.445133,On or near Harrow Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.930690,52.445133,On or near Harrow Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.929483,52.445375,On or near Alton Road,E01033634,Birmingham 096G,Burglary,,
,2011-04,,West Midlands Police,-1.930312,52.442265,On or near Dawlish Road,E01033634,Birmingham 096G,Burglary,,
,2011-04,,West Midlands Police,-1.928687,52.446076,On or near Luton Road,E01033634,Birmingham 096G,Burglary,,
,2011-04,,West Midlands Police,-1.928687,52.446076,On or near Luton Road,E01033634,Birmingham 096G,Burglary,,
,2011-04,,West Midlands Police,-1.928687,52.446076,On or near Luton Road,E01033634,Birmingham 096G,Burglary,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Burglary,,
,2011-04,,West Midlands Police,-1.928687,52.446076,On or near Luton Road,E01033634,Birmingham 096G,Burglary,,
,2011-04,,West Midlands Police,-1.928687,52.446076,On or near Luton Road,E01033634,Birmingham 096G,Burglary,,
,2011-04,,West Midlands Police,-1.928687,52.446076,On or near Luton Road,E01033634,Birmingham 096G,Vehicle crime,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Vehicle crime,,
,2011-04,,West Midlands Police,-1.930690,52.445133,On or near Harrow Road,E01033634,Birmingham 096G,Violent crime,,
,2011-04,,West Midlands Police,-1.930312,52.442265,On or near Dawlish Road,E01033634,Birmingham 096G,Violent crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Violent crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Violent crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Violent crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.930312,52.442265,On or near Dawlish Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.935515,52.445279,On or near George Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.935353,52.445729,On or near Dale Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.935515,52.445279,On or near George Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.930690,52.445133,On or near Harrow Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.929501,52.443091,On or near Selly Hill Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.934690,52.446187,On or near North Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.928701,52.446714,On or near Arley Road,E01033634,Birmingham 096G,Other crime,,
,2011-04,,West Midlands Police,-1.846330,52.444550,On or near Springcroft Road,E01009017,Birmingham 097A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.850916,52.445851,On or near Runnymede Road,E01009017,Birmingham 097A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.850916,52.445851,On or near Runnymede Road,E01009017,Birmingham 097A,Burglary,,
,2011-04,,West Midlands Police,-1.847407,52.448085,On or near Reddings Lane,E01009017,Birmingham 097A,Burglary,,
,2011-04,,West Midlands Police,-1.847407,52.448085,On or near Reddings Lane,E01009017,Birmingham 097A,Robbery,,
,2011-04,,West Midlands Police,-1.847095,52.440353,On or near Russell Road,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.848827,52.441569,On or near Reddings Lane,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.841914,52.441155,On or near Whisley Brook Lane,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.852093,52.441573,On or near Brandon Road,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.852093,52.441573,On or near Brandon Road,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.846587,52.442573,On or near Shaftmoor Lane,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.841914,52.441155,On or near Whisley Brook Lane,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.847095,52.440353,On or near Russell Road,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.846587,52.442573,On or near Shaftmoor Lane,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.841914,52.441155,On or near Whisley Brook Lane,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.844921,52.439478,On or near Cateswell Road,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.846587,52.442573,On or near Shaftmoor Lane,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.852093,52.441573,On or near Brandon Road,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.847095,52.440353,On or near Russell Road,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.846587,52.442573,On or near Shaftmoor Lane,E01009043,Birmingham 097B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.848827,52.441569,On or near Reddings Lane,E01009043,Birmingham 097B,Burglary,,
,2011-04,,West Midlands Police,-1.848827,52.441569,On or near Reddings Lane,E01009043,Birmingham 097B,Burglary,,
,2011-04,,West Midlands Police,-1.852093,52.441573,On or near Brandon Road,E01009043,Birmingham 097B,Vehicle crime,,
,2011-04,,West Midlands Police,-1.845479,52.439820,On or near Edgcombe Road,E01009043,Birmingham 097B,Vehicle crime,,
,2011-04,,West Midlands Police,-1.848827,52.441569,On or near Reddings Lane,E01009043,Birmingham 097B,Violent crime,,
,2011-04,,West Midlands Police,-1.845479,52.439820,On or near Edgcombe Road,E01009043,Birmingham 097B,Violent crime,,
,2011-04,,West Midlands Police,-1.846587,52.442573,On or near Shaftmoor Lane,E01009043,Birmingham 097B,Violent crime,,
,2011-04,,West Midlands Police,-1.852093,52.441573,On or near Brandon Road,E01009043,Birmingham 097B,Violent crime,,
,2011-04,,West Midlands Police,-1.848827,52.441569,On or near Reddings Lane,E01009043,Birmingham 097B,Other crime,,
,2011-04,,West Midlands Police,-1.846587,52.442573,On or near Shaftmoor Lane,E01009043,Birmingham 097B,Other crime,,
,2011-04,,West Midlands Police,-1.848827,52.441569,On or near Reddings Lane,E01009043,Birmingham 097B,Other crime,,
,2011-04,,West Midlands Police,-1.847095,52.440353,On or near Russell Road,E01009043,Birmingham 097B,Other crime,,
,2011-04,,West Midlands Police,-1.846587,52.442573,On or near Shaftmoor Lane,E01009043,Birmingham 097B,Other crime,,
